Item_id,Item_Level,Item_Type,Item_ZL,Item_LevelType,Item_job,Item_Sex,Maxhp,Maxmp,AttackType,minAttack,maxAttack,minMagic,maxMagic,Defense,MagicDefense,Item_Miss,Item_Hits,Attack_Fatal,Attck_F_damage,money,Item_En_name,Weapon_type,StrengThen_Next,Name,Item_up_type,upexp,strengthenLevel
11243,30,1,0,4,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,88000,I006a_4,使用一种相当奇特的布料打造的裤子，既着身柔软，又具有强大的力量。,11244,传说圣痕之裤,4,0,28
11244,30,1,0,4,0,0,0,0,0,0,0,0,0,0,0,709,0,0,0,89000,I006a_4,使用一种相当奇特的布料打造的裤子，既着身柔软，又具有强大的力量。,11245,传说圣痕之裤,4,0,29
11245,30,1,0,4,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0,90000,I006a_4,使用一种相当奇特的布料打造的裤子，既着身柔软，又具有强大的力量。,11246,传说圣痕之裤,4,0,30
11246,31,1,0,4,0,0,0,0,0,0,0,0,0,0,0,737,0,0,0,91000,I006a_4,使用一种相当奇特的布料打造的裤子，既着身柔软，又具有强大的力量。,11247,传说圣痕之裤,4,0,31
11247,32,1,0,4,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,92000,I006a_4,使用一种相当奇特的布料打造的裤子，既着身柔软，又具有强大的力量。,11248,传说圣痕之裤,4,0,32
11248,33,1,0,4,0,0,0,0,0,0,0,0,0,0,0,767,0,0,0,93000,I006a_4,使用一种相当奇特的布料打造的裤子，既着身柔软，又具有强大的力量。,11249,传说圣痕之裤,4,0,33
11249,34,1,0,4,0,0,0,0,0,0,0,0,0,0,0,782,0,0,0,94000,I006a_4,使用一种相当奇特的布料打造的裤子，既着身柔软，又具有强大的力量。,11250,传说圣痕之裤,4,0,34
11250,35,1,0,4,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,95000,I006a_4,使用一种相当奇特的布料打造的裤子，既着身柔软，又具有强大的力量。,11251,传说圣痕之裤,4,0,35
11251,36,1,0,4,0,0,0,0,0,0,0,0,0,0,0,814,0,0,0,96000,I006a_4,使用一种相当奇特的布料打造的裤子，既着身柔软，又具有强大的力量。,11252,传说圣痕之裤,4,0,36
11252,37,1,0,4,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,97000,I006a_4,使用一种相当奇特的布料打造的裤子，既着身柔软，又具有强大的力量。,11253,传说圣痕之裤,4,0,37
11253,38,1,0,4,0,0,0,0,0,0,0,0,0,0,0,847,0,0,0,98000,I006a_4,使用一种相当奇特的布料打造的裤子，既着身柔软，又具有强大的力量。,11254,传说圣痕之裤,4,0,38
11254,39,1,0,4,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,99000,I006a_4,使用一种相当奇特的布料打造的裤子，既着身柔软，又具有强大的力量。,11255,传说圣痕之裤,4,0,39
11255,40,1,0,4,0,0,0,0,0,0,0,0,0,0,0,881,0,0,0,100000,I006a_4,使用一种相当奇特的布料打造的裤子，既着身柔软，又具有强大的力量。,11256,传说圣痕之裤,4,0,40
11256,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,890,0,0,0,101000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11257,神话圣痕之裤,4,0,1
11257,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,899,0,0,0,102000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11258,神话圣痕之裤,4,0,2
11258,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,908,0,0,0,103000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11259,神话圣痕之裤,4,0,3
11259,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,917,0,0,0,104000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11260,神话圣痕之裤,4,0,4
11260,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,926,0,0,0,105000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11261,神话圣痕之裤,4,0,5
11261,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,935,0,0,0,106000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11262,神话圣痕之裤,4,0,6
11262,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,107000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11263,神话圣痕之裤,4,0,7
11263,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,953,0,0,0,108000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11264,神话圣痕之裤,4,0,8
11264,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,963,0,0,0,109000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11265,神话圣痕之裤,4,0,9
11265,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,973,0,0,0,110000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11266,神话圣痕之裤,4,0,10
11266,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,983,0,0,0,111000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11267,神话圣痕之裤,4,0,11
11267,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,993,0,0,0,112000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11268,神话圣痕之裤,4,0,12
11268,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1003,0,0,0,113000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11269,神话圣痕之裤,4,0,13
11269,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,114000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11270,神话圣痕之裤,4,0,14
11270,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,115000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11271,神话圣痕之裤,4,0,15
11271,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,116000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11272,神话圣痕之裤,4,0,16
11272,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1043,0,0,0,117000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11273,神话圣痕之裤,4,0,17
11273,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1053,0,0,0,118000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11274,神话圣痕之裤,4,0,18
11274,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1064,0,0,0,119000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11275,神话圣痕之裤,4,0,19
11275,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1075,0,0,0,120000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11276,神话圣痕之裤,4,0,20
11276,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1086,0,0,0,121000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11277,神话圣痕之裤,4,0,21
11277,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1097,0,0,0,122000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11278,神话圣痕之裤,4,0,22
11278,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1108,0,0,0,123000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11279,神话圣痕之裤,4,0,23
11279,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1119,0,0,0,124000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11280,神话圣痕之裤,4,0,24
11280,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,125000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11281,神话圣痕之裤,4,0,25
11281,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1141,0,0,0,126000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11282,神话圣痕之裤,4,0,26
11282,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1152,0,0,0,127000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11283,神话圣痕之裤,4,0,27
11283,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1164,0,0,0,128000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11284,神话圣痕之裤,4,0,28
11284,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1176,0,0,0,129000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11285,神话圣痕之裤,4,0,29
11285,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1188,0,0,0,130000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11286,神话圣痕之裤,4,0,30
11286,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,131000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11287,神话圣痕之裤,4,0,31
11287,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1212,0,0,0,132000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11288,神话圣痕之裤,4,0,32
11288,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1224,0,0,0,133000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11289,神话圣痕之裤,4,0,33
11289,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1236,0,0,0,134000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11290,神话圣痕之裤,4,0,34
11290,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1248,0,0,0,135000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11291,神话圣痕之裤,4,0,35
11291,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1260,0,0,0,136000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11292,神话圣痕之裤,4,0,36
11292,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1273,0,0,0,137000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11293,神话圣痕之裤,4,0,37
11293,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1286,0,0,0,138000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11294,神话圣痕之裤,4,0,38
11294,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1299,0,0,0,139000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11295,神话圣痕之裤,4,0,39
11295,40,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1312,0,0,0,140000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11296,神话圣痕之裤,4,0,40
11296,41,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1325,0,0,0,141000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11297,神话圣痕之裤,4,0,41
11297,42,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1338,0,0,0,142000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11298,神话圣痕之裤,4,0,42
11298,43,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1351,0,0,0,143000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11299,神话圣痕之裤,4,0,43
11299,44,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1365,0,0,0,144000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11300,神话圣痕之裤,4,0,44
11300,45,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1379,0,0,0,145000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11301,神话圣痕之裤,4,0,45
11301,46,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1393,0,0,0,146000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11302,神话圣痕之裤,4,0,46
11302,47,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1407,0,0,0,147000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11303,神话圣痕之裤,4,0,47
11303,48,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1421,0,0,0,148000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11304,神话圣痕之裤,4,0,48
11304,49,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1435,0,0,0,149000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11305,神话圣痕之裤,4,0,49
11305,50,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1449,0,0,0,150000,I006a_5,魔族以黑暗之龙人形态为原型精心打造的高级裤子。附着在裤子上的诅咒，使它具有极佳的惊吓效果,11306,神话圣痕之裤,4,0,50
11306,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1463,0,0,0,151000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11307,史诗圣痕之裤,4,0,1
11307,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1478,0,0,0,152000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11308,史诗圣痕之裤,4,0,2
11308,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1493,0,0,0,153000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11309,史诗圣痕之裤,4,0,3
11309,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,0,154000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11310,史诗圣痕之裤,4,0,4
11310,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1523,0,0,0,155000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11311,史诗圣痕之裤,4,0,5
11311,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1538,0,0,0,156000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11312,史诗圣痕之裤,4,0,6
11312,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1553,0,0,0,157000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11313,史诗圣痕之裤,4,0,7
11313,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1569,0,0,0,158000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11314,史诗圣痕之裤,4,0,8
11314,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1585,0,0,0,159000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11315,史诗圣痕之裤,4,0,9
11315,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1601,0,0,0,160000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11316,史诗圣痕之裤,4,0,10
11316,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1617,0,0,0,161000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11317,史诗圣痕之裤,4,0,11
11317,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1633,0,0,0,162000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11318,史诗圣痕之裤,4,0,12
11318,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1649,0,0,0,163000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11319,史诗圣痕之裤,4,0,13
11319,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1665,0,0,0,164000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11320,史诗圣痕之裤,4,0,14
11320,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1682,0,0,0,165000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11321,史诗圣痕之裤,4,0,15
11321,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1699,0,0,0,166000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11322,史诗圣痕之裤,4,0,16
11322,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1716,0,0,0,167000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11323,史诗圣痕之裤,4,0,17
11323,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1733,0,0,0,168000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11324,史诗圣痕之裤,4,0,18
11324,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,169000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11325,史诗圣痕之裤,4,0,19
11325,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1768,0,0,0,170000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11326,史诗圣痕之裤,4,0,20
11326,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1786,0,0,0,171000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11327,史诗圣痕之裤,4,0,21
11327,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1804,0,0,0,172000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11328,史诗圣痕之裤,4,0,22
11328,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1822,0,0,0,173000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11329,史诗圣痕之裤,4,0,23
11329,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1840,0,0,0,174000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11330,史诗圣痕之裤,4,0,24
11330,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1858,0,0,0,175000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11331,史诗圣痕之裤,4,0,25
11331,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1877,0,0,0,176000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11332,史诗圣痕之裤,4,0,26
11332,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1896,0,0,0,177000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11333,史诗圣痕之裤,4,0,27
11333,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1915,0,0,0,178000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11334,史诗圣痕之裤,4,0,28
11334,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1934,0,0,0,179000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11335,史诗圣痕之裤,4,0,29
11335,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1953,0,0,0,180000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11336,史诗圣痕之裤,4,0,30
11336,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1973,0,0,0,181000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11337,史诗圣痕之裤,4,0,31
11337,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1993,0,0,0,182000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11338,史诗圣痕之裤,4,0,32
11338,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2013,0,0,0,183000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11339,史诗圣痕之裤,4,0,33
11339,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2033,0,0,0,184000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11340,史诗圣痕之裤,4,0,34
11340,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2053,0,0,0,185000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11341,史诗圣痕之裤,4,0,35
11341,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2074,0,0,0,186000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11342,史诗圣痕之裤,4,0,36
11342,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2095,0,0,0,187000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11343,史诗圣痕之裤,4,0,37
11343,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2116,0,0,0,188000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11344,史诗圣痕之裤,4,0,38
11344,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2137,0,0,0,189000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11345,史诗圣痕之裤,4,0,39
11345,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2158,0,0,0,190000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11346,史诗圣痕之裤,4,0,40
11346,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2180,0,0,0,191000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11347,史诗圣痕之裤,4,0,41
11347,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2202,0,0,0,192000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11348,史诗圣痕之裤,4,0,42
11348,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2224,0,0,0,193000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11349,史诗圣痕之裤,4,0,43
11349,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2246,0,0,0,194000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11350,史诗圣痕之裤,4,0,44
11350,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2268,0,0,0,195000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11351,史诗圣痕之裤,4,0,45
11351,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2291,0,0,0,196000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11352,史诗圣痕之裤,4,0,46
11352,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2314,0,0,0,197000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11353,史诗圣痕之裤,4,0,47
11353,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2337,0,0,0,198000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11354,史诗圣痕之裤,4,0,48
11354,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2360,0,0,0,199000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11355,史诗圣痕之裤,4,0,49
11355,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2384,0,0,0,200000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11356,史诗圣痕之裤,4,0,50
11356,51,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2408,0,0,0,201000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11357,史诗圣痕之裤,4,0,51
11357,52,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2432,0,0,0,202000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11358,史诗圣痕之裤,4,0,52
11358,53,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2456,0,0,0,203000,I006a_6,使用极其稀有的材料打造的复古裤子。由于其制造材料昂贵，因而在大陆上颇为知名,11359,史诗圣痕之裤,4,0,53
